Date,1COV.DE,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DHL.DE,DTE.DE,ENR.DE,EOAN.DE,FRE.DE,HEI.DE,HEN3.DE,HNR1.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,ZAL.DE
2021-10-28,51.409175872802734,277.6883850097656,108.81985473632812,180.9434814453125,54.19896697998047,45.290401458740234,90.69479370117188,74.81608581542969,78.45537567138672,6.042638301849365,95.36723327636719,138.4217987060547,10.504039764404297,54.040000915527344,14.978589057922363,24.962600708007812,10.185123443603516,37.7164192199707,59.559974670410156,72.53629302978516,155.6518096923828,39.41252136230469,71.857666015625,200.55020141601562,182.7838134765625,234.46775817871094,83.75987243652344,45.214237213134766,80.18364715576172,32.36125183105469,123.50435638427734,57.47382354736328,132.1062774658203,558.9832763671875,118.81180572509766,49.30172348022461,147.9475555419922,80.73999786376953
2021-10-29,51.261131286621094,276.9551696777344,107.45912170410156,181.12356567382812,53.96501541137695,45.22999572753906,90.69479370117188,74.73042297363281,78.34107208251953,6.181617259979248,95.82028198242188,137.8458709716797,10.570425033569336,53.52000045776367,15.021567344665527,24.55694580078125,9.983022689819336,36.921844482421875,59.81709289550781,73.14122772216797,155.8490753173828,39.70246887207031,73.47735595703125,199.37855529785156,187.5618438720703,236.12673950195312,82.78292083740234,46.07592010498047,80.97563171386719,31.834976196289062,122.5460433959961,55.54063034057617,132.5219268798828,556.599609375,117.29109191894531,47.842552185058594,147.2183837890625,81.58000183105469
2021-11-01,51.57572937011719,277.6395263671875,106.64268493652344,182.06903076171875,54.40692901611328,45.98274230957031,91.46456146240234,75.62129974365234,79.02693176269531,6.233489513397217,95.14071655273438,139.23776245117188,10.716472625732422,54.41999816894531,15.178529739379883,24.764720916748047,10.128681182861328,37.528350830078125,60.349700927734375,73.78398132324219,156.3916015625,40.01206588745117,74.5400161743164,202.40536499023438,186.14791870117188,236.17282104492188,83.20687866210938,46.81174087524414,81.70967102050781,32.34211349487305,123.52391052246094,57.02919006347656,132.9564971923828,564.9425659179688,119.5476303100586,48.09790802001953,147.85641479492188,82.22000122070312
2021-11-02,50.613426208496094,279.2525329589844,107.08978271484375,182.65432739257812,53.904361724853516,46.45205307006836,91.87905883789062,75.92967987060547,80.77970123291016,6.281446933746338,94.16853332519531,141.109619140625,10.758199691772461,55.08000183105469,15.30559253692627,24.250232696533203,10.185123443603516,38.355838775634766,60.166038513183594,74.97496032714844,157.7725372314453,40.67057800292969,74.63427734375,204.9439697265625,188.92698669433594,238.9838409423828,82.85665130615234,46.124332427978516,81.07222747802734,31.997638702392578,124.13018798828125,58.247100830078125,136.98089599609375,568.5181884765625,121.019287109375,48.043190002441406,146.92974853515625,83.22000122070312
2021-11-03,50.87250518798828,285.0693054199219,104.95149230957031,182.8794403076172,54.21630096435547,46.69831848144531,91.97774505615234,77.06039428710938,80.77970123291016,6.30885124206543,96.46210479736328,141.15762329101562,10.904248237609863,55.79999923706055,15.544772148132324,22.66718864440918,10.15599250793457,36.498695373535156,61.212886810302734,76.01470184326172,159.89328002929688,41.27994918823242,74.5828628540039,208.26368713378906,186.63548278808594,240.274169921875,80.64468383789062,46.114646911621094,82.3084945678711,31.471363067626953,125.59698486328125,57.97645568847656,136.20623779296875,580.6354370117188,121.50984191894531,48.53565979003906,140.98995971679688,75.33999633789062
2021-11-04,50.150779724121094,287.5133056640625,105.82624053955078,181.48374938964844,53.29781723022461,46.41952133178711,91.8198471069336,77.08609771728516,78.72210693359375,6.405744552612305,95.63151550292969,143.50942993164062,10.496452331542969,57.45000076293945,15.520480155944824,23.122314453125,10.239745140075684,36.8137092590332,59.24775314331055,75.59880828857422,161.4221649169922,41.29960632324219,74.5571517944336,211.58340454101562,186.09918212890625,240.5967254638672,80.49722290039062,46.71492385864258,82.63687896728516,31.38524627685547,125.94901275634766,59.00104904174805,137.86891174316406,585.9988403320312,121.50984191894531,48.827491760253906,142.64581298828125,78.73999786376953
2021-11-05,50.428367614746094,291.71697998046875,110.7054443359375,183.23960876464844,53.79172134399414,46.210426330566406,91.97774505615234,78.67938232421875,76.35968780517578,6.573106288909912,96.16006469726562,142.5015106201172,10.578012466430664,55.65999984741211,15.726025581359863,22.578144073486328,10.07223892211914,37.33088302612305,59.504878997802734,76.37388610839844,161.6687469482422,42.13011932373047,75.0627670288086,197.52342224121094,198.2392578125,239.0760040283203,81.82440185546875,45.049644470214844,84.56855010986328,31.07904815673828,126.12503051757812,58.208438873291016,137.52882385253906,540.5094604492188,119.25330352783203,47.29536437988281,146.50439453125,75.95999908447266
2021-11-08,50.539398193359375,287.41552734375,112.3577651977539,182.92445373535156,53.75706100463867,46.47528076171875,91.22771453857422,78.02835845947266,75.6357192993164,6.664127826690674,96.5564956665039,142.405517578125,10.61025619506836,55.59000015258789,15.511137008666992,23.70606231689453,10.050390243530273,36.982967376708984,60.09258270263672,71.40202331542969,162.85243225097656,42.051490783691406,74.75426483154297,203.2841033935547,196.3865509033203,240.08981323242188,80.46035766601562,45.504695892333984,82.75277709960938,30.65802764892578,126.12503051757812,58.01511764526367,138.07675170898438,554.811767578125,119.89102172851562,46.821136474609375,142.43313598632812,75.83999633789062
2021-11-09,51.15009307861328,288.8819580078125,113.0770034790039,183.05950927734375,53.47111511230469,47.16297912597656,91.74089050292969,77.66002655029297,75.34992980957031,6.557446479797363,99.57683563232422,143.46144104003906,10.424376487731934,56.310001373291016,15.451342582702637,24.31949234008789,10.02854061126709,35.51605987548828,59.394683837890625,73.17903900146484,159.9918975830078,41.019493103027344,74.91708374023438,203.2841033935547,198.62930297851562,234.05300903320312,79.09630584716797,44.78823471069336,83.46749114990234,30.68673324584961,125.47964477539062,57.531822204589844,137.64218139648438,553.8185424804688,121.11740112304688,47.53247833251953,141.06591796875,76.44000244140625
2021-11-10,50.90951919555664,278.1282958984375,112.96038055419922,184.8153839111328,53.6790771484375,47.62763977050781,92.33302307128906,78.602294921875,76.96934509277344,6.802127361297607,101.37015533447266,143.46144104003906,10.523006439208984,55.439998626708984,15.619516372680664,25.18027114868164,10.163273811340332,35.807559967041016,60.09258270263672,73.21685028076172,160.0412139892578,40.52315139770508,75.49125671386719,201.62425231933594,199.9944610595703,236.26498413085938,79.13317108154297,44.826961517333984,83.98904418945312,31.193870544433594,124.85380554199219,57.3964958190918,138.83250427246094,537.1324462890625,122.29473114013672,48.06142807006836,140.97479248046875,75.18000030517578
